	time	Browsers	Page	Category	l_jp_sid	l_jp_cid	g_auth	g_page_restric	l_grp_auth	l_jp_grp_id	Platform	Device	Web browser	Operating system	c9	c7	pageview	cookie	sso
3503	11321032.0	49.228.59.73#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	49.228.59.78	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	7da3eee4-2900-4edd-b4fa-4d088b9b2317	NOTSET
3504	1132113.0	94.191.188.121#138C7059	jplive.aarhus.art.9476898	aarhus	1184.0	9476898.0	no	open	no	94.191.188.120	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/ECE9476898/doeende-kraeftpatient-mistede-kostbar-diamantring-paa-sygehuset/	1,0	9425dee4-4301-4fd2-8520-0c42acd8c35e	NOTSET
3505	11321403.0	176.21.100.41#21E9D87C	jplive.aarhus.kultur.art.9475589	aarhus	1190.0	9475589.0	no	open	no	NOTSET	Tablet	iPad	Facebook for iPhone	iOS	http://m.facebook.com	http://jyllands-posten.dk/aarhus/kultur/ECE9475589/er-det-kunst-eller-mode-taenk-over-det/	1,0	68b8b3a5-e378-4367-9b28-46b7e6686140	NOTSET
3506	1132212.0	37.97.39.121#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	37.97.39.126	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	51a0d91b-17cc-4360-9e2d-86f4b59aa112	NOTSET
3507	11322296.0	80.62.116.10#6B883C11	jplive.indland.art.9476094	indland	1073.0	9476094.0	no	open	no	80.62.116.13	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/indland/ECE9476094/museer-foran-millionregning-efter-vending-fra-glad-giver/	1,0	32faedd5-4e8b-4e16-b07d-db7488cd5975	NOTSET
3508	1132464.0	178.157.255.17#10D8A93C	jplive.international.art.9476156	international	1179.0	9476156.0	no	open	no	178.157.255.20	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/international/ECE9476156/se-den-foerste-tur-i-luften-for-den-nye-dreamliner/	1,0	cce8ceb4-6704-4230-84f9-d39ab64dffec	NOTSET
3509	11324687.0	80.62.116.82#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	2b799b52-36e2-45a8-a2a6-3d052cf16bf6	NOTSET
3510	1132529.0	189d1889-1950-2490-2702-814521994900	jplive.forside.sec	other	1072.0	0.0	yes	open	no	91.207.229.64	Tablet	iPad	Chrome for iOS	iOS		http://jyllands-posten.dk/	1,0	94109ed9-5250-428a-a79e-26a1a59709ac	38fba135-a4d4-4c10-a7bd-e6d064008343
3511	11325557.0	aeb205d6-2061-0132-0681-451648597000	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	a52386a5-7bf5-4dfd-85e7-62a65344b0d4	NOTSET
3512	11325748.0	c219a6f1-1001-6402-0871-436611914000	jplive.sport.sec	sport	1221.0	0.0	no	open	no	119.76.66.124	Computer	Windows Desktop	Chrome	Windows	http://jyllands-posten.dk/	http://jyllands-posten.dk/sport/	1,0	4c634ed6-3bbe-416a-8b41-f216412c5503	NOTSET
3513	1132580.0	93.166.65.129#718BC181	jplive.forside.sec	other	1072.0	0.0	no	open	no	93.166.65.134	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/	http://jyllands-posten.dk/	1,0	d0dc3787-3b4a-4953-a646-08ef27c5349c	NOTSET
3514	1132631.0	9b20ac83-0151-0132-0103-146500752500	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	6191f196-db9b-4673-8a9c-d4f51915e717	NOTSET
3515	11326677.0	99e43018-9024-9013-0414-882249590000	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	2715a4d6-845e-4978-8077-10b722b03d3a	NOTSET
3516	11327248.0	aeb205d6-2061-0132-0681-451648597000	jplive.forside.sec	other	1072.0	0.0	yes	open	no	80.62.117.23	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	a52386a5-7bf5-4dfd-85e7-62a65344b0d4	ec5a9e28-a99c-4c0c-9d0f-b55d5c608fcc
3517	11327522.0	5b23aaaf-6601-9802-6044-149108403700	jplive.livsstil.bolig.tips.sec	livsstil	1841.0	0.0	no	open	no	77.234.171.162	Computer	Windows Desktop	IE	Windows		http://jyllands-posten.dk/livsstil/bolig/tips/	1,0	ae339bc2-f765-49e8-a230-feec05a6809d	NOTSET
3518	11327535.0	130.228.229.233#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	130.228.229.236	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	c8f60cc9-c284-4101-b5f6-5aeef720c048	NOTSET
3519	1132770.0	79f37332-3065-0290-3114-907680540000	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	b780c3f2-0a1e-41f6-a2f2-6781878851bf	NOTSET
3520	11328077.0	36985216-5025-4015-5022-414910868110	jplive.indland.sec	indland	1073.0	0.0	no	open	no	77.234.171.162	Computer	Windows Desktop	IE	Windows		http://jyllands-posten.dk/indland/	1,0	83cae3df-d56a-4d3d-a61b-485957a54b1e	NOTSET
3521	11328113.0	80.62.116.9#3D9FBCC9	jplive.livsstil.sec	livsstil	1836.0	0.0	yes	open	no	80.62.116.12	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/livsstil/rejser/ECE9458099/top-3-i-aarhus-hoteller-der-kan-noget-saerligt/	http://jyllands-posten.dk/livsstil/	1,0	a940caae-feb8-461b-8aae-58c0ee5f7fc6	1c54b7c7-20ac-4444-91ca-c9cabb44956e
3522	11328171.0	130.228.229.233#138C7059	jplive.forside.sec	other	1072.0	0.0	yes	open	no	130.228.229.236	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	c8f60cc9-c284-4101-b5f6-5aeef720c048	6f7417bf-39d9-4504-bf2d-15c79212c5d3
3523	11329390.0	9262e6ea-8802-2101-3401-481443793829	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	IE	Windows		http://jyllands-posten.dk/	1,0	43309ce1-a7cb-4fa9-a9db-578039ee68f7	NOTSET
3524	11333429.0	cd576781-9502-4902-0901-411488960904	jplive.debat.breve.art.9473850	debat	1773.0	9473850.0	no	open	no	NOTSET	Mobile	Android Mobile	Facebook for Android	Android	http://m.facebook.com/	http://jyllands-posten.dk/debat/breve/ECE9473850/mor-i-vaccinationsboen-bertram-var-doed-i-115-minutter-de-laengste-115-minutter-i-vores-liv/	1,0	3d8b59d4-b881-481d-a37d-01c52ea0cb35	NOTSET
3525	11333471.0	34f131e0-1950-2150-2470-141449639911	jplive.debat.breve.art.9473850	debat	1773.0	9473850.0	no	open	no	94.191.186.14	Mobile	iPhone	Facebook for iPhone	iOS	http://m.facebook.com	http://jyllands-posten.dk/debat/breve/ECE9473850/mor-i-vaccinationsboen-bertram-var-doed-i-115-minutter-de-laengste-115-minutter-i-vores-liv/	1,0	65383364-26ef-4eb4-ad07-445ffbd96cde	NOTSET
3526	11333487.0	c4633786-2061-0132-0781-480757825000	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Firefox	Windows		http://jyllands-posten.dk/	1,0	e260dbb5-466a-4f9b-8c19-c2952567bc0b	NOTSET
3527	1133453.0	434efeb3-8502-1801-8102-041484085410	jplive.indland.art.9476813	indland	1073.0	9476813.0	yes	open	no	212.10.100.96	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	2ed7a393-ab8f-4109-9bbd-5025ec090231	0d64c091-0bb4-4423-9adf-58d255f5c3ab
3528	1133522.0	94.191.184.194#6B883C11	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	94.191.184.193	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/aarhus/	http://jyllands-posten.dk/aarhus/	1,0	2b799b52-36e2-45a8-a2a6-3d052cf16bf6	NOTSET
3529	1133540.0	12b231d8-0023-9017-8015-114878453930	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	IE	Windows		http://jyllands-posten.dk/	1,0	4161069f-3253-4aec-b961-9e9595afa61c	NOTSET
3530	11335521.0	75d9bf46-1950-2490-5001-314828614630	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	a3d0d188-b6dd-452b-b535-bc88bfd9d692	NOTSET
3531	11335913.0	622b6138-0023-9015-9095-147548933800	jplive.sport.andensport.tennis.art.9476977	sport	1323.0	9476977.0	no	open	no	59.90.40.168	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/sport/andensport/tennis/ECE9476977/wozniacki-tabte-finalen-i-miami-open/	1,0	587f02e7-b077-4cbc-99d9-f18fe5b67df5	NOTSET
3532	11337055.0	1b6db8d7-7021-4054-0691-491095336000	premium.viden.art.5280205	viden	1739.0	5280205.0	no	restricted	no	NOTSET	Computer	Windows Desktop	Edge	Windows	http://www.dr.dk/historie/danmarkshistorien/hver-femte-fik-voldsomme-kranieskader-her-er-syv-fascinerende-facts-om	http://jyllands-posten.dk/protected/premium/viden/article5280205.ece	1,0	983c0a9b-5528-44c3-a7d5-df32a226f0f5	NOTSET
3533	1133719.0	86.52.92.145#0D5AD512	jplive.international.art.9476401	international	1179.0	9476401.0	no	open	no	86.52.92.148	Tablet	iPad	Safari	iOS	https://www.google.dk/	http://jyllands-posten.dk/international/ECE9476401/who-efter-stor-stigning-i-depressionstilfaelde-det-er-tid-til-et-wakeup-call/	1,0	af0ccef0-f823-4baf-a864-609334a4135a	NOTSET
3534	1133722.0	3056150d-1950-2150-3704-414462395530	jplive.sport.fodbold.superliga.art.9476958	sport	1246.0	9476958.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows	http://www.holdnyt.dk/scripts/redirect.php?id=7213531	http://jyllands-posten.dk/sport/fodbold/superliga/aab/ECE9476958/aabtraener-nu-skal-vi-taenke-som-et-tophold/	1,0	82bf8243-e212-426d-8b0e-6aa57b4f5b96	NOTSET
3535	11337287.0	14476ea6-2061-0132-0711-459449010000	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	4311cc74-f3b4-4732-8cab-7b83aee84301	NOTSET
3536	11338178.0	1c68fc79-1950-2490-5006-148516162800	jplive.kultur.art.9476468	kultur	1201.0	9476468.0	no	open	no	5.33.5.85	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/kultur/ECE9476468/minister-om-museer-i-pengenoed-de-maa-ikke-lukke/	1,0	f892fbfb-eaa6-4203-8a40-a63b2d9b1a10	NOTSET
3537	11338386.0	80.62.116.170#328A51BF	premium.international.art.9465075	international	1743.0	9465075.0	no	restricted	no	NOTSET	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/international/ECE9465075/umage-par-holocaustoverlevende-aabner-sit-hjem-for-nazistefterkommer/	1,0	8ef446e6-7bff-4302-8272-16576f77e084	NOTSET
3538	11338695.0	2a48531c-2016-0218-0901-378719286000	jplive.forside.sec	other	1072.0	0.0	no	open	no	213.143.60.57	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	cf6357db-f4db-4aef-8591-32a284a8f485	NOTSET
3539	11338730.0	80.62.116.81#0D5AD512	jplive.sport.sec	sport	1221.0	0.0	yes	open	no	80.62.116.86	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/sport/fodbold/superliga/silkeborg/ECE9476970/silkeborgtraener-kampe-mod-agf-og-viborg-er-vigtigere/	http://jyllands-posten.dk/sport/	1,0	865e62ce-ed0c-480f-b47e-d65937c9ba1d	bf92baef-cf6b-45de-a8ab-ae402b7bb134
3540	11338819.0	5b23aaaf-6601-9802-6044-149108403700	jplive.livsstil.biler.sec	livsstil	1850.0	0.0	no	open	no	77.234.171.162	Computer	Windows Desktop	IE	Windows		http://jyllands-posten.dk/livsstil/biler/	1,0	ae339bc2-f765-49e8-a230-feec05a6809d	NOTSET
3541	11339045.0	16188123-1930-1060-1670-132147565455	jplive.forside.sec	other	1072.0	0.0	no	open	no	91.214.20.129	Computer	Windows Desktop	Firefox	Windows		http://jyllands-posten.dk/	1,0	226ef8fa-71bb-4bbf-b8f7-ac4fd7be10fd	NOTSET
3542	1133916.0	62.199.70.58#362F4D10	jplive.forside.sec	other	1072.0	0.0	yes	open	no	62.199.70.63	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/	1,0	c4956840-e4d4-4387-846c-bf851666389a	d55f285d-483e-41df-8c10-b58f3844dfac
3543	11339282.0	176.23.171.113#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	176.23.171.116	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	69923ec2-ac16-487e-ae6b-4e4a268601ff	NOTSET
3544	11339592.0	add6ec61-1950-2490-2090-135147686383	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	89d74447-48df-4090-92de-80c99e71ab33	NOTSET
3545	1133980.0	434efeb3-8502-1801-8102-041484085410	jplive.indland.art.9476813	indland	1073.0	9476813.0	yes	open	no	212.10.100.96	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	2ed7a393-ab8f-4109-9bbd-5025ec090231	0d64c091-0bb4-4423-9adf-58d255f5c3ab
3546	11339810.0	73.212.226.25#02E41F4D	jplive.forside.sec	other	1072.0	0.0	no	open	no	73.212.226.26	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	a658058b-8941-4078-8913-89100b8df896	NOTSET
3547	1133993.0	87.57.107.185#138C7059	jplive.forside.sec	other	1072.0	0.0	yes	open	no	87.57.107.186	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/	http://jyllands-posten.dk/	1,0	1adc5c74-9d74-4fb1-8f93-84c461d52ec7	15eef784-89f2-4f91-b1d0-cb48ddfaa6cf
3548	11340170.0	aeb205d6-2061-0132-0681-451648597000	jplive.indland.art.9476813	indland	1073.0	9476813.0	yes	open	no	80.62.117.23	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	a52386a5-7bf5-4dfd-85e7-62a65344b0d4	ec5a9e28-a99c-4c0c-9d0f-b55d5c608fcc
3549	1134025.0	36847341-9502-1502-4701-414500504010	jplive.sport.fodbold.superliga.sec	sport	1234.0	0.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/sport/fodbold/superliga/	1,0	8b87076c-2683-4c84-a7b2-01eb13799e95	NOTSET
3550	1134194.0	66f58338-4053-0142-0101-146280243600	jplive.forside.sec	other	1072.0	0.0	yes	open	no	85.204.120.130	Computer	Windows Desktop	Firefox	Windows		http://jyllands-posten.dk/	1,0	223015ed-d09b-4a22-8421-f5611e2b2e41	19f5d105-38bc-4f22-89de-860626a73ddf
3551	1134223.0	1cd20851-9502-1502-2104-014025472560	jplive.forside.sec	other	1072.0	0.0	no	open	no	87.49.147.82	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?device=mobil	1,0	d6315913-2cf2-4e69-98eb-35a5927c11c9	NOTSET
3552	11342481.0	a8e0e8e7-7021-4054-0541-478535075000	jplive.forside.sec	other	1072.0	0.0	no	open	no	85.27.241.15	Mobile	Android Mobile	Chrome	Android		http://jyllands-posten.dk/?tags=tag%3Ahele_sagen.jp.dk%2C2011%3ASerie_om_1900-tallet	1,0	bcf562c0-aa9e-4fbe-ad8c-b17fd82afc2b	NOTSET
3553	11342575.0	f64c5c19-5024-9050-0791-490446415000	jplive.aarhus.politiretsvaesen.art.9474969	aarhus	1189.0	9474969.0	no	open	no	80.162.31.205	Computer	Windows Desktop	IE	Windows	http://jyllands-posten.dk/aarhus/	http://jyllands-posten.dk/aarhus/politiretsvaesen/ECE9474969/politiet-paa-jagt-efter-fartboeller-i-aarhus-v/	1,0	c2df6c84-8d49-446c-8aa6-2ba66e7d28ff	NOTSET
3554	11344535.0	80.62.116.81#0D5AD512	jplive.sport.motor.sec	sport	1307.0	0.0	yes	open	no	80.62.116.86	Tablet	iPad	Safari	iOS	http://jyllands-posten.dk/sport/	http://jyllands-posten.dk/sport/motor/	1,0	865e62ce-ed0c-480f-b47e-d65937c9ba1d	bf92baef-cf6b-45de-a8ab-ae402b7bb134
3555	11344680.0	d57e6112-0160-1550-1214-828998680000	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	NOTSET	Computer	Windows Desktop	Chrome	Windows	http://ekstrabladet.dk/	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/?ref=eblistermest	1,0	6000edec-3e56-4009-b6d0-2fd43cd2557e	NOTSET
3556	1134513.0	188.177.202.161#307235E9	jplive.forside.sec	other	1072.0	0.0	no	open	no	188.177.202.160	Tablet	iPad	Safari	iOS	https://www.google.dk/	http://jyllands-posten.dk/	1,0	215436f0-517c-4ad3-bf19-7b1d4e0c15cc	NOTSET
3557	1134522.0	d6ed9a62-3065-0290-9514-830566600000	jplive.forside.sec	other	1072.0	0.0	no	open	no	83.74.56.189	Tablet	iPad	Chrome for iOS	iOS		http://jyllands-posten.dk/	1,0	0c7c8f81-9a97-43ef-beba-c969251b20af	NOTSET
3558	11347518.0	73.212.226.25#02E41F4D	jplive.aarhus.sec	aarhus	1184.0	0.0	no	open	no	73.212.226.26	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/aarhus/	1,0	a658058b-8941-4078-8913-89100b8df896	NOTSET
3559	1134771.0	105eb859-1950-2490-5006-148499386600	premium.kultur.anmeldelser.rytmisk.art.9470141	anmeldelser	1207.0	9470141.0	no	restricted	no	NOTSET	Computer	Windows Desktop	Edge	Windows	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/kultur/anmeldelser/rytmisk/ECE9470141/er-det-rockhistoriens-bedste-debutlp/	1,0	1659609a-15b8-4e7a-b4ad-12ec481431ab	NOTSET
3560	11347989.0	160.242.131.73#02E41F4D	premium.livsstil.art.9455164	livsstil	2915.0	9455164.0	yes	restricted	no	NOTSET	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/	https://jyllands-posten.dk/protected/premium/livsstil/ECE9455164/effektive-forbedringer-i-skodas-vigtigste-bil/	1,0	64b28d8c-727c-40c1-ae08-854667761ca7	1345c46e-9cf5-4129-8027-b3b70ad2c52f
3561	11348200.0	62.44.135.81#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Tablet	iPad	Safari	iOS	https://www.google.dk/	http://jyllands-posten.dk/	1,0	f0616ad6-b14f-4de1-857a-957dcc266829	NOTSET
3562	11348621.0	77.212.61.130#0D5AD512	jplive.forside.sec	other	1072.0	0.0	no	open	no	77.212.61.131	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	58575f65-d675-496c-bf6f-2b2c46a85fdc	NOTSET
3563	11349204.0	75.18.114.0#138C7059	jplive.forside.sec	other	1072.0	0.0	no	open	no	75.18.114.227	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	8ca3cab4-2213-4f25-b66f-37e293e64ddd	NOTSET
3564	11349543.0	78f45409-2306-5029-0351-356075245000	jplive.forside.sec	other	1072.0	0.0	no	open	yes	193.47.71.253	Computer	Windows Desktop	Firefox	Windows		http://jyllands-posten.dk/	1,0	c28ddd6f-9b23-4059-a0b9-83b1f20b996a	NOTSET
3565	1135173.0	1f6305f0-8002-3901-5908-414893246370	jplive.forside.sec	other	1072.0	0.0	yes	open	no	85.191.35.211	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/?device=mobil	1,0	15be3466-237e-4a2f-b295-cf8710fa86fc	d4e96326-0990-4c3e-97e1-919954ca428a
3566	1135200.0	3056150d-1950-2150-3704-414462395530	jplive.sport.fodbold.superliga.art.9476958	sport	1246.0	9476958.0	no	open	no	77.68.246.8	Computer	Windows Desktop	Chrome	Windows	http://jyllands-posten.dk/sport/fodbold/superliga/aab/ECE9476958/aabtraener-nu-skal-vi-taenke-som-et-tophold/	http://jyllands-posten.dk/sport/fodbold/superliga/aab/ECE9476958/aabtraener-nu-skal-vi-taenke-som-et-tophold/	1,0	82bf8243-e212-426d-8b0e-6aa57b4f5b96	NOTSET
3567	11352218.0	5b23aaaf-6601-9802-6044-149108403700	jplive.aarhus.kultur.sec	aarhus	1190.0	0.0	no	open	no	77.234.171.162	Computer	Windows Desktop	IE	Windows		http://jyllands-posten.dk/aarhus/kultur/	1,0	ae339bc2-f765-49e8-a230-feec05a6809d	NOTSET
3568	1135228.0	8ca02e21-9502-1502-4703-014831184560	jplive.sport.andensport.atletik.art.9476266	sport	1311.0	9476266.0	no	open	no	5.186.112.204	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/sport/andensport/atletik/ECE9476266/kenyaner-har-sat-ny-verdensrekord-i-halvmaraton/	1,0	ca2e8373-f4df-4195-afd9-d490e45c52dd	NOTSET
3569	11352449.0	130.228.229.233#138C7059	jplive.sport.andensport.tennis.art.9476977	sport	1323.0	9476977.0	yes	open	no	130.228.229.236	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/sport/andensport/tennis/ECE9476977/wozniacki-tabte-finalen-i-miami-open/	1,0	c8f60cc9-c284-4101-b5f6-5aeef720c048	6f7417bf-39d9-4504-bf2d-15c79212c5d3
3570	11352773.0	78f45409-2306-5029-0351-356075245000	jplive.forside.sec	other	1072.0	0.0	no	open	yes	193.47.71.253	Computer	Windows Desktop	Firefox	Windows		http://jyllands-posten.dk/	1,0	c28ddd6f-9b23-4059-a0b9-83b1f20b996a	NOTSET
3571	11353201.0	add6ec61-1950-2490-2090-135147686383	jplive.forside.sec	other	1072.0	0.0	no	open	no	62.61.129.33	Computer	Windows Desktop	Chrome	Windows		http://jyllands-posten.dk/	1,0	89d74447-48df-4090-92de-80c99e71ab33	NOTSET
3572	11353342.0	176.23.171.113#138C7059	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	176.23.171.116	Mobile	iPhone	Safari	iOS	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	69923ec2-ac16-487e-ae6b-4e4a268601ff	NOTSET
3573	11354834.0	1c68fc79-1950-2490-5006-148516162800	jplive.indland.art.9476094	indland	1073.0	9476094.0	no	open	no	5.33.5.85	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/kultur/ECE9476468/minister-om-museer-i-pengenoed-de-maa-ikke-lukke/	http://jyllands-posten.dk/indland/ECE9476094/museer-foran-millionregning-efter-vending-fra-glad-giver/	1,0	f892fbfb-eaa6-4203-8a40-a63b2d9b1a10	NOTSET
3574	11355006.0	10e4f0d5-8902-4901-3041-487054553000	jplive.forside.sec	other	1072.0	0.0	no	open	no	NOTSET	Tablet	Android Tablet	Chrome	Android	http://mediavejviseren.dk/aviser/danske-aviser-danmark.htm	http://jyllands-posten.dk/	1,0	d9a332e6-d656-4ce0-b140-1907df80ce80	NOTSET
3575	11355307.0	90.184.128.33#329135EF	jplive.forside.sec	other	1072.0	0.0	no	open	no	90.184.128.34	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	31d16643-d4e8-4637-a480-c8181c7014c9	23c69758-331b-4351-b10d-782cbfe36897
3576	11356107.0	58.248.213.90#79441FB5	jplive.forside.sec	other	1072.0	0.0	no	open	no	58.248.213.91	Mobile	iPhone	Safari	iOS		http://jyllands-posten.dk/	1,0	4b7de401-8766-4e05-bef9-207968ab7bee	NOTSET
3577	11356328.0	90.184.128.33#329135EF	jplive.forside.sec	other	1072.0	0.0	no	open	no	90.184.128.34	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/	1,0	31d16643-d4e8-4637-a480-c8181c7014c9	23c69758-331b-4351-b10d-782cbfe36897
3578	11356465.0	aa186008-9024-9013-0414-910949770000	premium.erhverv.art.9467353	erhverv	1747.0	9467353.0	no	restricted	no	NOTSET	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	https://jyllands-posten.dk/protected/premium/erhverv/ECE9467353/kraftig-vaekst-i-stresssyge-danskere-presser-pensionsselskaber/	1,0	326d8f24-eb92-4168-a9f2-5d03c8addb55	NOTSET
3579	1135754.0	89.186.176.57#39439018	jplive.forside.sec	other	1072.0	0.0	no	open	no	89.186.176.62	Computer	Macintosh Desktop	Safari	Mac OS		http://jyllands-posten.dk/	1,0	2cdc74a6-9ce5-4e7e-be0b-7b90a1466a9b	NOTSET
3580	11357565.0	e6b0cfe2-3065-0290-7014-770049030000	jplive.forside.sec	other	1072.0	0.0	no	open	no	86.52.74.61	Computer	Windows Desktop	IE	Windows		http://jyllands-posten.dk/	1,0	aa0b9b92-3e37-4fe3-ad98-d0f0fbeb6adc	NOTSET
3581	11357943.0	2.110.109.169#4B7C9555	jplive.indland.art.9476813	indland	1073.0	9476813.0	no	open	no	2.110.109.172	Tablet	iPad	Safari	iOS		http://jyllands-posten.dk/indland/ECE9476813/naesten-hver-fjerde-dansker-mister-tillid-til-medierne/	1,0	aefa8d3c-2d23-4fc0-8665-09846d90d086	NOTSET
3582	1135809.0	2b49bbc9-1950-2150-3704-414484019740	jplive.forside.sec	other	1072.0	0.0	no	open	no	93.166.90.104	Computer	Windows Desktop	Edge	Windows		http://jyllands-posten.dk/	1,0	cd7c6666-3661-4752-895d-672f764b28e0	NOTSET
3583	11358285.0	2.129.255.2#77830ED1	jplive.forside.sec	other	1072.0	0.0	no	open	no	2.129.255.5	Mobile	Android Mobile	Chrome	Android	http://jyllands-posten.dk/?device=mobil	http://jyllands-posten.dk/?device=mobil	1,0	ec7e2812-bd36-4507-bebf-fbddf2bdf8c3	NOTSET
3584	11359161.0	1832ae3d-2306-5029-0311-451998464000	jplive.indland.politiretsvaesen.art.8448288	indland	1162.0	8448288.0	no	open	no	NOTSET	Mobile	Android Mobile	Chrome	Android	https://www.google.dk/	http://jyllands-posten.dk/indland/politiretsvaesen/ECE8448288/smid-ikke-en-anklage-om-ulovlig-download-ud/	1,0	2cafbb6f-582c-4086-902f-dd11820b388d	NOTSET
